"Воздушная масса: Заданное значение[kg/h]","Давление заряда воздуха, фактическое[mbar]","Давление магистрали, уставка[бар]","Действительное давление в рейке[bar]","Клапан регулировки давления в рейке , активация[%]","Масса воздуха[кг/ч]","Подача активации управляющего клапана [%]","Регулятор нагнетаемого давления , активация[%]","Скорость вращения двигателя[об/мин]","Температура воздуха на впуске[degree C]","Температура двигателя[degree C]","Температура охлаждающей жидкости[degree C]","Температура топлива[degree C]"
"54.93","1007.92","315.01","318.06","33.31","61.34","42.30","94.98","720","62.53","97.60","97","58.25"
"55.24","1002.97","315.01","311.48","33.27","61.49","42.21","94.98","718","62.44","97.50","97","58.25"
"54.17","1007.92","315.01","313.68","33.30","61.19","42.32","94.98","721","62.44","97.50","97","58.25"
"54.86","1004.99","315.01","315.88","33.35","61.34","42.29","94.98","718","62.44","97.40","97","58.25"
"53.79","1004.99","315.01","313.68","33.40","61.26","42.03","94.98","720","62.34","97.30","97","58.34"
"55.24","1002.97","315.01","318.06","33.35","61.26","42.19","94.98","718","62.34","97.30","97","58.34"
"54.47","1002.97","315.01","311.48","33.26","61.26","42.31","94.98","720","62.34","97.30","97","58.34"
"52.87","1004.99","357.90","322.46","34.99","76.98","39.54","94.98","1247","62.34","97.30","97","58.34"
"132.68","1122.91","632.48","634.88","40.66","165.56","38.52","94.98","1811","62.53","97.30","97","58.34"
"191.2","1404.99","743.06","744.76","42.43","238.04","38.20","94.98","2072","63.12","97.30","97","58.34"
"245.36","1599.91","870.08","863.6","44.01","321.74","42.33","50.34","2501","63.42","97.20","97","58.44"
"290.84","1502.95","650.00","524.8","42.12","345.08","35.55","94.98","2911","63.61","97","96","58.44"
"388.72","1599.91","1299.67","1345.26","52.68","475.55","35.71","44.53","3375","64.25","97","96","58.54"
"301.29","1500.94","444.70","375.28","36.98","287.86","38.21","94.98","2250","64.64","96.90","96","58.54"
"258.18","1703.91","923.70","931.75","45.81","324.18","38.20","94.98","2326","65.04","97","97","58.54"
"315.1","1806.91","1033.05","1079.05","34.51","380.64","51.03","41.34","2503","65.43","97.10","97","58.64"
"266.57","1468.98","362.07","335.7","33.84","296.48","41.86","52.37","2261","65.33","97.20","97","58.54"
"192.26","1363.97","340.76","344.57","33.58","207.06","42.39","94.98","1873","65.33","97.40","97","58.54"
"171.05","1246.97","563.15","513.91","39.13","183.64","38.87","93.10","1857","65.43","97.60","97","58.44"
"206.23","1487.94","775.46","788.79","42.91","259.25","38.10","94.98","2122","65.72","97.70","97","58.44"
"259.63","1667.93","896.46","905.38","45.22","329.37","37.60","94.98","2401","66.02","97.80","98","58.54"
"295.26","1748.96","363.38","322.46","33.57","347.29","40.75","50.09","2473","66.21","98","98","58.54"
"219.2","1462.94","342.78","335.7","33.46","225.07","42.54","94.98","1646","66.11","98","98","58.64"
"122.53","1282.95","330.97","322.46","33.98","138.48","39.55","94.98","1600","66.02","98.10","98","58.54"
"154.5","1387.96","627.57","676.6","40.24","184.25","38.91","94.98","1616","66.11","98.20","98","58.54"
"185.09","1543.97","714.28","720.58","42.13","216.75","38.56","94.98","1701","66.31","98.30","98","58.54"
"206.84","1661.98","827.29","828.39","43.85","249.87","37.97","94.98","1825","66.46","98.40","98","58.54"
"244.68","1712.98","913.59","905.38","46.21","345.69","35.16","94.04","2859","66.31","98.50","98","58.64"
"371.86","1693.93","687.17","747","39.95","449.00","38.06","57.83","3167","66.46","98.60","98","58.64"
"263.68","1727.99","855.47","883.36","44.34","316.24","36.69","94.98","2155","66.75","98.60","98","58.64"
"282.06","1829.98","981.38","975.78","46.41","349.89","38.35","94.98","2282","66.85","98.70","98","58.74"
"306.17","1879.97","1067.06","1052.79","48.34","386.36","38.13","94.98","2443","67.05","98.70","98","58.83"
"302.66","1680.93","363.38","355.46","33.57","332.80","42.27","49.98","2425","66.85","98.70","98","58.83"
"226.29","1466.97","347.60","355.46","33.68","241.63","41.37","94.98","1835","66.75","98.80","98","58.74"
"124.89","1308.95","309.69","318.06","33.05","130.16","42.25","94.98","1261","66.46","98.90","99","58.64"
"91.78","1165.94","310.38","311.48","33.20","103.38","42.25","94.98","1203","66.21","99","99","58.64"
"80.57","1107.99","315.01","315.88","33.42","90.03","42.28","94.98","1034","66.02","99.10","99","58.54"
"75.38","1066.97","315.01","322.46","33.59","76.83","42.19","94.98","702","65.92","99.20","99","58.44"
"96.74","1054.98","501.60","491.9","38.12","125.66","38.81","93.23","1560","65.92","99.20","99","58.44"
"107.88","1265.92","314.51","278.57","33.48","100.48","42.06","94.32","842","66.02","99.20","99","58.44"
"64.09","1105.97","315.01","333.5","33.65","70.57","42.43","94.98","730","65.62","99.10","99","58.54"
"54.55","1054.98","315.01","318.06","33.58","63.86","41.88","94.98","719","65.33","99.10","99","58.54"
"94.07","1054.98","328.02","370.9","33.70","100.48","42.35","94.79","1034","65.23","99","98","58.64"
"60.58","1075.94","315.01","311.48","33.41","68.06","42.44","94.98","731","65.23","99","98","58.64"
"55.85","1041.98","315.01","318.06","33.48","63.94","42.50","94.98","717","64.94","98.90","98","58.64"
"54.4","1024.95","315.01","315.88","33.43","63.32","42.01","94.98","727","64.74","98.90","98","58.64"
"54.09","1015.97","315.01","315.88","33.48","63.25","42.09","94.98","720","64.64","99","99","58.64"
"54.47","1011.95","315.01","318.06","33.38","62.56","42.14","94.98","719","64.55","99","99","58.64"
"53.64","1011.95","315.01","315.88","33.52","62.64","42.35","94.98","720","64.25","99.10","99","58.64"
"53.86","1011.95","315.01","318.06","33.41","62.56","42.29","94.98","718","64.25","99.10","99","58.64"
"53.94","1007.92","315.01","318.06","33.37","62.33","42.23","94.98","718","64.25","99.10","99","58.64"
"54.55","1007.92","315.01","313.68","33.46","62.18","42.45","94.98","720","64.15","99.10","99","58.64"
"53.64","1007.92","315.01","313.68","33.44","62.26","42.23","94.98","718","63.96","99.10","99","58.64"
"62.56","998.95","420.99","388.46","36.81","94.83","53.39","91.07","1113","63.96","99","98","58.64"
"58.67","1043.99","315.01","322.46","33.51","66.22","42.35","94.98","731","63.96","99","98","58.64"
"55.08","1024.95","315.01","320.4","33.44","63.17","42.24","94.98","722","63.96","98.90","98","58.64"
"60.35","1011.95","315.01","315.88","33.43","68.28","42.28","94.98","747","63.96","98.90","98","58.74"
"55.39","1007.92","315.01","313.68","33.48","63.17","42.16","94.98","718","63.86","98.80","98","58.74"
"55.24","1002.97","315.01","315.88","33.34","63.32","42.52","94.98","719","63.61","98.70","98","58.64"
"55.16","998.95","315.01","313.68","33.34","63.10","42.46","94.98","718","63.61","98.70","98","58.74"
"55.24","998.95","315.01","311.48","33.43","62.49","42.29","94.98","719","63.61","98.60","98","58.74"
"55.7","998.95","315.01","315.88","33.42","62.26","42.39","94.98","722","63.52","98.50","98","58.74"
"55.77","998.95","315.01","313.68","33.42","62.33","42.37","94.98","720","63.52","98.50","98","58.74"
"55.7","998.95","315.01","315.88","33.42","62.18","42.45","94.98","721","63.42","98.50","98","58.64"
"55.54","998.95","315.01","313.68","33.33","62.18","42.62","94.98","721","63.42","98.50","98","58.74"
"55.77","998.95","315.01","313.68","33.33","62.26","42.36","94.98","720","63.42","98.40","98","58.74"
"56.23","998.95","315.01","313.68","33.42","62.26","42.24","94.98","718","63.22","98.40","98","58.74"
"55.54","998.95","315.01","315.88","33.51","62.33","42.19","94.98","722","63.22","98.30","98","58.74"
"56.23","998.95","315.01","311.48","33.45","62.33","42.35","94.98","719","63.12","98.30","98","58.74"
"55.39","998.95","315.01","315.88","33.40","62.49","42.39","94.98","719","63.12","98.20","98","58.74"
"55.7","998.95","315.01","318.06","33.31","62.33","42.45","94.98","720","63.12","98.10","98","58.74"
"55.7","998.95","315.01","315.88","33.41","62.33","42.32","94.98","720","63.03","98.10","98","58.74"
"55.85","998.95","315.01","318.06","33.45","62.26","42.36","94.98","720","63.03","98.10","97","58.74"
"55.77","998.95","315.01","315.88","33.34","62.33","42.47","94.98","720","62.83","98","97","58.74"
"55.54","998.95","315.01","318.06","33.31","62.26","42.51","94.98","720","62.83","97.90","97","58.74"
"55.92","996.93","315.01","318.06","33.35","62.49","42.30","94.98","719","62.83","97.80","97","58.83"
"55.85","996.93","315.01","313.68","33.44","62.33","42.41","94.98","722","62.83","97.80","97","58.83"
"55.92","998.95","315.01","313.68","33.39","62.18","42.56","94.98","719","62.83","97.70","97","58.74"
"55.85","998.95","315.01","313.68","33.34","62.49","42.41","94.98","719","62.73","97.70","97","58.83"
"56.46","998.95","315.01","318.06","33.39","62.49","42.25","94.98","721","62.73","97.60","97","58.83"
"55.47","996.93","315.01","318.06","33.39","62.49","42.16","94.98","720","62.73","97.60","97","58.83"
"55.92","998.95","315.01","315.88","33.34","62.18","42.21","94.98","718","62.73","97.50","97","58.83"
"56.08","996.93","315.01","315.88","33.30","62.49","42.51","94.98","719","62.53","97.50","97","58.83"
"55.7","996.93","315.01","313.68","33.39","62.49","42.36","94.98","719","62.53","97.40","97","58.83"
"56.08","994.92","315.01","311.48","33.38","62.18","42.45","94.98","717","62.53","97.30","97","58.83"
"56.23","998.95","315.01","315.88","33.37","62.18","42.28","94.98","718","62.53","97.30","97","58.83"
"55.92","996.93","315.01","313.68","33.37","62.33","42.18","94.98","719","62.53","97.30","97","58.83"
"55.24","994.92","315.01","313.68","33.29","62.26","42.57","94.98","719","62.53","97.30","97","58.83"
"55.39","996.93","315.01","318.06","33.24","62.49","42.67","94.98","721","62.53","97.30","97","58.83"
"55.77","996.93","315.01","311.48","33.33","62.49","42.24","94.98","720","62.53","97.20","97","58.83"
"55.77","994.92","315.01","315.88","33.33","62.33","42.38","94.98","720","62.53","97.20","97","58.83"
"55.47","996.93","315.01","313.68","33.42","62.33","42.28","94.98","718","62.53","97.10","97","58.83"
"56.23","994.92","315.01","313.68","33.32","62.49","42.45","94.98","719","62.53","97.10","97","58.83"
