"Воздушная масса: Заданное значение[kg/h]","Давление заряда воздуха, фактическое[mbar]","Давление магистрали, уставка[бар]","Действительное давление в рейке[bar]","Клапан регулировки давления в рейке , активация[%]","Масса воздуха[кг/ч]","Подача активации управляющего клапана [%]","Регулятор нагнетаемого давления , активация[%]","Скорость вращения двигателя[об/мин]","Температура воздуха на впуске[degree C]","Температура двигателя[degree C]","Температура охлаждающей жидкости[degree C]","Температура топлива[degree C]"
"113.45","989.97","496.27","487.49","36.44","126.73","39.42","23.00","1573","41.25","83.60","83","49.42"
"114.44","989.97","542.97","527.1","37.58","129.55","39.09","23.00","1564","41.15","83.60","83","49.42"
"115.97","996.93","549.57","549.07","37.52","130.46","39.25","23.00","1575","41.05","83.50","83","49.52"
"117.65","998.95","542.69","540.17","37.20","131.76","39.47","23.00","1587","41.05","83.50","83","49.52"
"116.66","998.95","527.10","527.1","37.07","132.37","39.47","23.00","1594","40.96","83.40","83","49.52"
"118.56","998.95","551.47","546.77","37.64","133.97","39.18","23.00","1599","40.96","83.40","83","49.42"
"119.48","998.95","502.28","511.66","36.49","131.00","39.70","23.00","1611","40.96","83.40","83","49.52"
"115.36","989.97","459.79","456.69","35.66","130.54","40.07","23.00","1608","40.86","83.40","83","49.42"
"113.83","981.92","543.38","500.68","37.57","131.23","39.08","23.00","1614","40.71","83.40","83","49.52"
"115.74","989.97","446.37","432.48","35.36","127.79","39.80","23.00","1604","40.71","83.40","83","49.52"
"115.66","977.98","443.60","441.3","35.40","128.33","39.93","23.00","1613","40.61","83.40","83","49.52"
"115.89","977.98","502.79","522.69","36.56","124.89","39.96","23.00","1601","40.61","83.30","83","49.42"
"115.59","979.99","457.17","454.49","35.52","127.03","39.96","23.00","1605","40.51","83.30","83","49.52"
"115.59","974.96","448.99","443.51","35.88","126.95","39.38","23.00","1623","40.51","83.20","83","49.52"
"115.59","981.92","502.79","529.18","36.53","125.58","39.80","23.00","1606","40.42","83.10","82","49.52"
"113.37","981.92","411.17","392.87","34.69","125.28","39.93","23.00","1603","40.42","83","82","49.52"
"116.27","977.98","521.87","560.1","36.86","128.86","40.11","23.00","1599","40.32","82.90","82","49.42"
"114.6","977.98","450.00","436.85","35.48","128.18","39.91","23.00","1610","40.32","82.80","82","49.52"
"118.56","1007.92","548.47","524.8","38.37","141.30","38.76","94.98","1616","40.32","82.70","82","49.52"
"153.28","1344.93","449.49","439.1","35.60","175.55","39.86","90.35","1605","40.51","82.60","82","49.52"
"161.67","1391.99","441.58","436.85","35.26","181.58","39.81","89.81","1613","40.51","82.60","82","49.52"
"160.75","1374.96","426.47","423.76","34.91","178.07","40.06","89.13","1606","40.32","82.50","82","49.52"
"155.64","1344.93","416.49","419.38","34.67","172.96","40.04","88.18","1603","40.22","82.40","82","49.52"
"155.03","1325.98","419.20","421.49","34.88","171.97","40.10","86.25","1600","40.12","82.20","82","49.42"
"158.08","1349.96","544.80","533.68","37.68","178.68","38.67","94.98","1601","40.12","82.20","82","49.42"
"173.34","1473.93","507.76","529.18","36.53","191.58","40.16","88.69","1599","40.32","82.10","82","49.52"
"182.04","1464.96","612.68","608.4","37.51","197.83","40.89","85.38","1598","40.32","81.90","81","49.52"
"171.28","1470.91","477.88","463.27","36.03","190.74","39.61","89.60","1629","40.32","81.90","81","49.52"
"168.84","1423.94","516.68","478.8","37.52","186.77","37.51","94.98","1662","40.32","81.80","81","49.52"
"170.82","1509.91","449.08","491.9","34.40","196.54","40.50","87.70","1638","40.51","81.70","81","49.52"
"167.09","1396.93","417.18","390.67","34.77","185.09","39.77","91.40","1648","40.42","81.60","81","49.52"
"161.29","1353.99","632.86","614.98","40.69","195.09","37.91","94.98","1672","40.51","81.60","81","49.52"
"169.3","1440.97","449.08","401.7","35.72","193.26","38.95","94.98","1681","40.71","81.50","81","49.52"
"165.79","1402.97","420.71","414.88","34.76","187.00","40.09","89.79","1653","40.71","81.40","81","49.52"
"159.84","1340.99","421.49","395.07","35.58","178.38","39.40","90.13","1664","40.71","81.30","81","49.52"
"157.24","1349.96","394.20","390.67","34.16","175.48","40.03","86.46","1629","40.86","81.30","81","49.52"
"156.94","1317.92","601.97","579.77","39.93","187.69","38.53","94.98","1667","40.86","81.20","81","49.42"
"162.66","1359.94","342.87","304.96","32.67","176.78","41.15","92.64","1578","40.96","81.20","81","49.52"
"145.19","1222.98","324.48","304.96","32.75","159.15","40.86","94.98","1573","40.96","81.10","81","49.42"
"134.58","1158.98","323.89","337.99","32.86","151.83","41.28","94.98","1571","40.86","81","80","49.42"
"161.67","1233.96","658.69","714","40.83","177.16","38.60","94.98","1655","40.96","80.90","80","49.32"
"178.45","1462.94","762.96","753.58","41.71","209.58","38.24","94.98","1660","41.25","80.90","80","49.32"
"180.36","1560.9","489.69","465.38","36.02","205.84","39.85","89.40","1650","41.45","80.80","80","49.42"
"190.97","1496.91","763.05","768.97","40.06","215.38","55.94","66.13","1598","41.45","80.70","80","49.42"
"178.99","1490.96","431.60","390.67","34.91","198.29","40.43","90.13","1653","41.55","80.60","80","49.52"
"166.48","1366.99","414.70","384.09","35.55","181.43","37.96","94.98","1704","41.45","80.60","80","49.42"
"163.04","1438.95","478.48","496.27","35.84","188.37","40.87","89.00","1640","41.64","80.50","80","49.42"
"159.69","1344.93","324.07","293.98","32.49","171.59","41.01","94.48","1585","41.64","80.50","80","49.42"
"143.66","1203.94","324.30","309.28","32.75","156.10","41.23","94.98","1563","41.64","80.40","80","49.42"
"135.58","1158.98","322.69","337.99","32.96","148.78","41.49","94.98","1543","41.64","80.40","80","49.32"
"129.09","1139.94","346.41","351.09","33.29","143.28","41.74","94.92","1517","41.64","80.30","80","49.32"
"126.04","1126.94","349.30","355.46","32.69","139.70","41.95","94.58","1519","41.74","80.20","80","49.32"
"153.35","1203.94","649.86","687.58","39.50","168.54","51.66","84.99","1557","41.94","80.20","80","49.22"
"151.98","1306.93","433.87","401.7","35.23","167.47","39.84","92.85","1585","42.04","80.20","79","49.32"
"151.67","1323.96","502.38","480.88","37.04","167.39","37.59","94.98","1620","42.04","80","79","49.32"
"175.17","1460.93","753.58","771.27","41.74","199.13","38.72","94.98","1614","42.23","79.90","79","49.32"
"177.23","1511.92","479.99","465.38","35.78","187.76","39.49","92.75","1625","42.23","79.80","79","49.32"
"176.17","1443.99","708.08","709.6","40.79","202.03","38.04","94.98","1635","42.23","79.70","79","49.42"
"175.17","1530.97","479.99","463.27","35.50","198.06","40.06","90.60","1627","42.43","79.60","79","49.42"
"185.63","1453.97","722.37","733.77","41.92","207.60","37.32","94.98","1652","42.43","79.60","79","49.42"
"180.59","1541.95","476.09","474.26","35.23","202.03","40.90","87.46","1620","42.53","79.50","79","49.42"
"156.18","1353.99","322.69","300.59","32.42","169.83","40.66","94.61","1564","42.43","79.50","79","49.42"
"138.48","1193.96","322.79","320.4","32.77","151.98","40.39","94.98","1567","42.23","79.50","79","49.42"
"157.63","1291.92","502.51","551.29","36.63","169.83","39.97","94.98","1625","42.43","79.50","79","49.32"
"169.99","1391.99","444.70","553.49","34.50","179.29","41.13","89.57","1587","42.62","79.50","79","49.32"
"158.77","1314.99","420.39","364.38","35.70","171.89","37.61","94.98","1682","42.62","79.50","79","49.42"
"176.17","1434.93","702.97","771.27","37.40","196.46","40.61","85.81","1586","42.82","79.50","79","49.32"
"181.58","1445.91","712.99","685.38","40.91","205.23","37.75","94.98","1644","42.82","79.40","79","49.42"
"169.83","1458.91","364.16","318.06","32.87","188.83","41.01","91.39","1579","42.92","79.40","79","49.42"
"148.85","1252.92","342.78","315.88","33.60","161.90","39.08","94.98","1664","42.62","79.40","79","49.42"
"171.05","1370.93","725.68","766.77","41.22","194.25","38.21","94.98","1665","42.92","79.40","79","49.42"
"180.9","1502.95","485.79","480.88","35.93","191.35","39.22","94.60","1676","43.11","79.30","79","49.42"
"189.36","1507.99","677.38","766.77","37.85","212.63","41.06","86.47","1619","43.21","79.30","79","49.42"
"176.78","1483.91","444.10","397.27","35.28","196.76","39.69","92.20","1669","43.21","79.30","79","49.52"
"165.33","1398.95","419.38","417.09","34.56","183.26","40.72","88.95","1625","43.21","79.30","79","49.42"
"153.35","1297.96","333.40","324.71","32.60","167.77","40.88","94.55","1581","43.21","79.30","79","49.42"
"141.07","1195.97","324.39","318.06","32.64","155.79","41.51","94.98","1576","43.11","79.30","79","49.42"
"135.04","1148.91","323.89","335.7","32.71","149.84","41.88","94.98","1560","43.02","79.20","79","49.32"
"132.45","1130.97","357.90","348.98","34.28","144.58","38.68","94.98","1670","43.11","79.20","79","49.32"
"160.83","1325.98","691.07","722.79","40.69","184.86","39.76","94.98","1617","43.46","79.10","79","49.32"
"162.66","1447.93","490.38","450","36.32","185.24","39.02","93.08","1644","43.65","79.10","79","49.32"
"184.79","1511.92","737.17","751.38","41.53","223.24","37.51","94.98","1862","43.65","79.10","79","49.42"
"234.84","1567.95","846.19","854.77","42.62","273.75","38.79","94.98","2045","43.85","79","78","49.42"
"247.96","1675.99","899.58","905.38","43.99","298.08","37.94","94.98","2067","44.14","79","78","49.42"
"264.97","1746.94","625.96","817.27","22.98","309.99","36.60","78.06","2053","44.44","78.90","78","49.52"
"198.98","1455.98","334.78","331.29","32.48","198.37","41.30","94.54","1576","44.24","78.90","78","49.52"
"155.57","1280.93","326.27","333.5","32.51","169.68","41.68","94.98","1596","44.24","78.90","78","49.42"
"143.28","1203.94","324.58","331.29","32.66","158.08","41.43","94.98","1603","44.24","79","79","49.32"
"137.33","1186.91","329.78","315.88","32.82","152.13","41.05","94.98","1569","44.24","79","79","49.32"
"137.56","1173.91","337.40","348.98","33.13","151.67","40.85","94.75","1552","44.34","79","79","49.32"
"145.65","1190.93","467.50","472.06","36.15","159.69","39.51","94.98","1615","44.34","79.10","79","49.32"
"147.17","1302.9","464.79","483.09","35.35","165.03","40.44","91.22","1560","44.54","79.10","79","49.32"
"145.95","1278.92","396.91","384.09","34.39","162.36","39.92","92.69","1592","44.44","79","79","49.32"
"142.98","1254.93","502.88","447.88","37.78","161.75","38.94","94.98","1614","44.44","79","78","49.32"
"152.36","1317.92","431.10","434.65","34.79","166.40","40.49","91.20","1571","44.44","78.90","78","49.42"
"145.95","1284.96","401.47","392.87","34.26","161.14","40.08","90.52","1568","44.44","78.80","78","49.42"
"141.68","1263.99","395.99","397.27","34.08","157.09","40.15","89.06","1546","44.34","78.80","78","49.42"
"143.36","1259.97","600.55","542.46","39.73","172.96","38.83","94.98","1559","44.34","78.70","78","49.42"
"206.07","1402.97","760.19","797.57","41.74","236.97","37.99","94.98","1987","44.44","78.60","78","49.42"
"225.53","1575.92","833.18","832.77","42.86","268.86","37.92","94.98","1989","44.63","78.60","78","49.42"
"238.65","1663.99","877.56","878.96","43.43","288.85","37.97","94.98","2010","44.83","78.40","78","49.42"
"250.25","1716.91","906.25","898.8","44.02","302.74","37.89","94.98","2044","45.03","78.40","78","49.52"
"244.37","1669.94","343.70","355.46","32.22","263.07","42.36","92.73","1972","45.03","78.30","78","49.52"
"192.19","1419.91","339.18","318.06","32.67","199.28","41.01","94.98","1495","44.93","78.20","78","49.52"
"130.46","1278.92","313.27","326.92","32.27","140.54","41.93","94.64","1378","44.83","78.30","78","49.42"
"111.09","1178.94","308.50","293.98","32.20","121.39","41.25","94.94","1297","44.83","78.30","78","49.32"
"103.99","1124.92","341.27","337.99","33.10","114.60","41.20","94.92","1284","44.83","78.40","78","49.32"
"103.38","1105.97","381.88","344.57","34.19","121.16","39.96","94.14","1361","44.83","78.50","78","49.32"
"112.46","1156.97","457.95","414.88","36.77","128.94","37.16","94.98","1415","44.93","78.50","78","49.32"
"128.25","1278.92","627.57","647.98","39.04","143.36","39.19","94.98","1352","45.03","78.60","78","49.32"
"155.34","1338.98","669.99","654.58","39.84","194.78","38.09","94.98","1887","45.03","78.50","78","49.32"
"232.55","1451.95","817.68","826.19","42.62","279.85","37.60","94.98","2182","45.22","78.50","78","49.32"
"252.54","1620.96","886.07","903.18","43.87","306.25","37.65","94.98","2161","45.42","78.50","78","49.42"
"270.85","1723.96","950.56","958.08","44.61","328.53","37.60","94.98","2201","45.61","78.40","78","49.42"
"286.49","1785.94","1010.66","999.86","45.06","346.99","38.59","23.00","2240","46.06","78.30","78","49.52"
"237.35","1410.94","851.88","867.97","42.30","272.14","38.33","23.00","2277","45.96","78.20","78","49.52"
"212.79","1254.93","677.20","672.29","39.02","238.57","39.06","23.00","2292","46.06","78.30","78","49.52"
"205.77","1148.91","530.28","529.18","36.50","201.19","40.57","23.00","1772","46.06","78.40","78","49.52"
"140.84","1086.93","552.39","529.18","37.31","154.34","40.05","23.00","1703","46.16","78.50","78","49.52"
"125.66","1030.99","565.39","560.1","37.54","151.14","39.04","23.00","1802","46.16","78.60","78","49.52"
"131.84","1022.93","332.16","414.88","21.51","148.39","40.82","23.00","1726","46.25","78.80","79","49.52"
"100.63","1002.97","313.91","304.96","32.25","107.50","41.51","23.00","1324","46.25","78.90","79","49.42"
"94.15","970.93","310.70","293.98","32.23","104.52","41.01","23.00","1330","46.25","79","79","49.32"
"88.96","955.92","308.36","300.59","32.26","99.79","41.09","23.00","1315","46.25","79.20","79","49.32"
"89.57","947.95","308.77","298.29","32.43","99.56","40.88","23.00","1311","46.25","79.30","79","49.22"
"86.75","947.95","307.99","307.08","32.35","98.19","41.25","23.00","1305","46.25","79.40","79","49.22"
"87.89","942.91","308.27","313.68","32.48","98.50","41.13","23.00","1300","46.16","79.50","79","49.22"
"86.82","938.98","307.99","311.48","32.39","97.66","41.08","23.00","1297","46.06","79.50","79","49.22"
"87.05","938.98","307.67","313.68","32.24","96.97","41.39","23.00","1294","45.96","79.40","79","49.12"
"86.82","938.98","307.40","309.28","32.29","96.59","41.17","23.00","1291","45.81","79.40","79","49.12"
"86.67","938.98","307.49","309.28","32.32","96.59","41.17","23.00","1292","45.81","79.40","79","49.12"
"87.13","938.98","307.40","311.48","32.37","96.44","41.15","23.00","1290","45.61","79.30","79","49.12"
"86.67","938.98","306.98","307.08","32.26","95.98","41.12","23.00","1283","45.52","79.20","79","49.12"
"86.82","938.98","307.17","304.96","32.25","95.98","41.25","23.00","1284","45.42","79.10","78","49.12"
"86.14","938.98","307.08","309.28","32.19","96.13","41.69","23.00","1285","45.32","79","78","49.12"
"85.07","938.98","305.19","304.96","32.26","92.85","41.16","23.00","1228","45.12","78.90","78","49.12"
"80.49","947.95","302.88","313.68","32.25","88.88","41.45","23.00","1145","44.93","78.70","78","49.12"
"86.67","934.95","306.75","300.59","32.24","94.99","41.32","23.00","1231","44.73","78.70","78","49.12"
"81.79","947.95","303.71","304.96","32.17","87.97","41.46","23.00","1144","44.73","78.50","78","49.12"
"86.67","934.95","309.97","300.59","32.31","94.38","40.39","23.00","1348","44.44","78.40","78","49.12"
"95.45","932.94","318.29","333.5","32.52","106.58","41.19","23.00","1463","44.44","78.30","78","49.12"
"115.59","913.98","329.60","340.17","32.69","128.79","41.56","23.00","1597","44.24","78.20","77","49.12"
"97.58","940.99","310.38","324.71","32.21","100.86","41.93","23.00","1235","44.24","78","77","49.12"
"75.46","968.92","299.99","298.29","32.09","74.69","41.62","23.00","721","44.24","77.90","77","49.12"
"55.24","972.94","305.29","309.28","32.33","58.90","41.71","23.00","709","44.14","77.80","77","49.12"
"53.94","964.98","337.67","320.4","33.31","59.97","39.63","23.00","1018","44.05","77.70","77","49.22"
"100.18","925.98","521.87","533.68","36.84","117.65","39.28","23.00","1597","44.05","77.60","77","49.32"
"115.13","949.96","526.09","542.46","36.89","128.79","39.12","23.00","1643","44.24","77.70","77","49.32"
"119.55","968.92","554.68","553.49","37.17","134.89","39.18","23.00","1679","44.24","77.70","77","49.32"
"120.93","987.96","550.08","557.9","37.12","130.54","39.47","23.00","1567","44.24","77.70","77","49.42"
"118.79","992.99","554.59","555.69","37.16","134.13","38.95","23.00","1645","44.34","77.80","77","49.42"
"124.97","989.97","561.48","560.1","37.24","141.98","39.07","23.00","1745","44.44","77.90","78","49.42"
"132.14","989.97","566.77","560.1","37.26","151.37","39.13","23.00","1890","44.54","78.10","78","49.52"
"136.34","983.93","334.60","291.71","32.24","142.37","40.55","23.00","1237","44.54","78.20","78","49.42"
"77.29","1007.92","301.41","280.82","31.96","91.86","41.15","23.00","1081","44.63","78.40","78","49.42"
"74.54","981.92","299.99","296.09","32.00","80.95","41.49","23.00","952","44.63","78.60","78","49.32"
"78.89","960.95","301.41","300.59","32.05","85.37","41.28","23.00","975","44.63","78.80","79","49.32"
"56.69","972.94","299.99","320.4","32.16","65.54","41.79","23.00","751","44.73","79","79","49.32"
"55.08","966.99","301.09","302.7","32.29","59.13","41.33","23.00","686","44.63","79.20","79","49.32"
"53.25","962.96","312.17","311.48","32.40","61.04","41.48","23.00","725","44.63","79.30","79","49.32"
"52.64","960.95","327.19","318.06","32.98","58.75","40.51","23.00","814","44.63","79.50","79","49.32"
"98.34","919.93","508.59","538.08","36.65","116.96","39.42","23.00","1577","44.73","79.60","79","49.42"
"69.28","989.97","299.99","296.09","31.91","68.89","41.72","23.00","734","44.93","79.70","79","49.32"
"54.93","977.98","311.57","309.28","32.29","61.80","41.66","23.00","722","44.93","79.80","79","49.42"
"54.63","968.92","310.98","315.88","32.24","61.80","41.62","23.00","723","44.93","79.80","79","49.42"
"53.48","964.98","310.56","315.88","32.49","61.19","41.09","23.00","725","45.03","79.90","79","49.42"
"66.76","947.95","352.48","346.68","32.91","82.55","40.92","23.00","1069","44.93","79.90","80","49.42"
"75.23","949.96","444.52","410.48","36.27","94.76","38.21","23.00","1443","45.03","80","80","49.42"
"111.39","940.99","535.10","560.1","37.02","126.65","39.50","23.00","1635","45.12","80.10","80","49.42"
"113.76","968.92","442.18","458.87","33.28","120.85","46.05","23.00","1302","45.22","80.20","80","49.42"
"77.67","989.97","299.99","263.09","31.79","82.17","41.74","23.00","879","45.42","80.40","80","49.32"
"60.88","981.92","299.99","315.88","32.02","68.74","42.19","23.00","729","45.42","80.50","80","49.32"
"56.69","972.94","299.99","302.7","32.04","62.18","41.94","23.00","722","45.42","80.50","80","49.32"
"55.16","964.98","299.99","298.29","32.02","62.56","41.79","23.00","722","45.42","80.60","80","49.32"
"73.93","938.98","441.49","381.88","36.37","100.25","39.20","23.00","1477","45.42","80.80","80","49.32"
"109.03","938.98","532.49","551.29","37.09","124.59","39.54","23.00","1612","45.52","80.90","81","49.42"
"106.89","977.98","534.09","516.09","36.99","119.55","39.46","23.00","1503","45.61","81","81","49.42"
"113.45","977.98","549.89","549.07","37.13","128.63","39.34","23.00","1600","45.81","81.10","81","49.32"
"120.16","981.92","561.29","553.49","37.31","139.93","39.10","23.00","1727","45.81","81.20","81","49.42"
"129.55","983.93","568.47","568.79","37.44","149.39","38.97","23.00","1896","45.96","81.30","81","49.42"
"143.28","996.93","584.00","579.77","37.66","162.28","38.77","23.00","2065","46.06","81.40","81","49.42"
"150.15","1007.92","588.79","586.45","37.62","177.84","38.89","23.00","2243","46.25","81.60","81","49.52"
"144.04","1037.95","524.21","509.37","36.72","141.30","39.15","23.00","1580","46.35","81.80","82","49.52"
"108.34","1007.92","319.07","304.96","32.13","122.00","41.56","23.00","1458","46.45","82","82","49.42"
"101.78","972.94","315.98","324.71","32.35","113.76","42.11","23.00","1396","46.45","82.20","82","49.42"
"96.28","955.92","312.81","318.06","32.15","106.89","42.21","23.00","1373","46.45","82.30","82","49.32"
"95.06","953.99","344.16","360.01","32.99","104.83","40.89","23.00","1375","46.55","82.60","82","49.32"
"94.45","951.98","330.38","329.09","32.56","105.29","41.08","23.00","1373","46.65","82.70","82","49.32"
"92.85","951.98","321.59","315.88","32.37","103.53","40.95","23.00","1359","46.74","82.80","82","49.32"
"92.24","947.95","371.18","346.68","34.15","105.67","39.14","23.00","1416","46.65","82.90","83","49.32"
"98.88","960.95","522.60","553.49","36.83","112.23","39.61","23.00","1447","46.74","83","83","49.32"
"104.68","972.94","378.86","399.45","32.82","116.27","41.53","23.00","1489","46.74","83.10","83","49.32"
"102.85","957.93","318.29","282.86","32.15","115.97","41.61","23.00","1471","46.84","83.10","83","49.32"
"101.55","947.95","316.68","320.4","32.25","112.15","41.87","23.00","1435","46.84","83.10","83","49.32"
"97.89","942.91","314.60","322.46","32.27","107.73","42.01","23.00","1398","46.84","83.20","83","49.32"
"94.15","942.91","312.17","313.68","32.17","104.45","42.10","23.00","1355","46.84","83.30","83","49.22"
"89.95","942.91","309.78","309.28","32.13","100.56","41.63","23.00","1317","46.84","83.30","83","49.22"
"88.43","942.91","310.47","296.09","32.11","98.19","40.83","23.00","1297","46.84","83.40","83","49.22"
"85.07","942.91","344.30","333.5","33.39","98.34","39.35","23.00","1296","46.94","83.40","83","49.22"
"91.78","947.95","505.29","489.69","36.51","106.43","39.01","23.00","1366","46.94","83.40","83","49.32"
"98.5","966.99","467.91","491.9","35.41","108.87","40.23","23.00","1402","46.94","83.40","83","49.32"
"98.04","964.98","339.41","322.46","32.41","109.56","41.52","23.00","1395","46.94","83.40","83","49.32"
"96.59","955.92","322.28","311.48","32.40","107.35","40.93","23.00","1390","46.94","83.40","83","49.32"
"95.14","955.92","382.21","384.09","34.38","107.27","38.82","23.00","1452","46.94","83.50","83","49.32"
"98.34","960.95","342.78","322.46","32.75","110.25","40.87","23.00","1432","46.94","83.50","83","49.32"
"99.87","949.96","401.47","401.7","34.25","112.08","40.46","23.00","1438","46.94","83.60","83","49.32"
"100.79","955.92","390.39","392.87","33.91","110.86","40.18","23.00","1467","46.94","83.70","83","49.42"
"101.78","953.99","381.56","381.88","33.69","112.84","40.34","23.00","1482","46.94","83.70","83","49.42"
"103.53","953.99","375.97","368.7","33.60","114.60","40.39","23.00","1502","46.94","83.70","83","49.42"
"108.57","951.98","441.49","480.88","34.39","118.87","41.44","23.00","1522","46.94","83.70","83","49.42"
"108.19","953.99","368.10","335.7","33.76","119.86","39.15","23.00","1564","46.84","83.70","83","49.42"
"113.68","964.98","545.76","571.08","37.07","125.66","39.04","23.00","1613","46.84","83.70","83","49.42"
"119.33","977.98","553.17","553.49","37.00","133.36","39.50","23.00","1685","46.84","83.70","83","49.42"
"125.35","983.93","564.38","564.48","37.26","141.76","39.07","23.00","1762","46.84","83.70","83","49.52"
"130.69","994.92","536.29","562.3","34.91","147.17","50.55","23.00","1757","46.84","83.80","83","49.52"
"129.63","968.92","334.50","302.7","32.35","142.67","41.15","23.00","1595","46.74","83.80","83","49.42"
"92.09","983.93","309.00","311.48","31.88","98.95","41.61","23.00","1240","46.74","83.90","84","49.52"
"86.98","964.98","304.87","307.08","32.07","94.53","41.64","23.00","1201","46.74","84","84","49.42"
"81.03","962.96","302.38","311.48","32.07","88.27","41.94","23.00","1109","46.74","84","84","49.32"
"79.27","955.92","302.19","304.96","31.95","87.43","41.93","23.00","1116","46.74","84.10","84","49.32"
"89.57","942.91","491.21","496.27","36.23","97.89","39.96","23.00","1200","46.74","84.30","84","49.32"
"83.85","972.94","305.19","304.96","31.88","91.17","41.15","23.00","1138","46.74","84.30","84","49.32"
"81.79","960.95","302.97","280.82","32.03","89.57","41.55","23.00","1137","46.74","84.40","84","49.32"
"79.04","955.92","302.38","309.28","31.95","87.59","41.93","23.00","1110","46.65","84.40","84","49.32"
"79.5","951.98","310.88","302.7","32.39","86.29","40.21","23.00","1169","46.74","84.40","84","49.32"
"84.76","962.96","480.09","505.06","35.93","95.29","39.91","23.00","1198","46.65","84.40","84","49.32"
"86.75","972.94","436.17","425.87","34.75","96.59","39.85","23.00","1218","46.65","84.40","84","49.32"
"89.19","977.98","365.76","434.65","32.50","93.16","42.02","23.00","1169","46.65","84.40","84","49.42"
"83.39","970.93","306.89","280.82","31.97","90.18","40.50","23.00","1161","46.65","84.40","84","49.42"
"81.25","960.95","328.26","320.4","32.87","90.18","39.94","23.00","1249","46.55","84.40","84","49.42"
"80.8","960.95","308.27","304.96","32.03","89.65","40.99","23.00","1143","46.45","84.40","84","49.42"
"79.5","955.92","306.07","304.96","32.16","88.35","41.01","23.00","1121","46.45","84.40","84","49.42"
"78.28","953.99","304.78","307.08","32.00","86.98","41.14","23.00","1104","46.45","84.40","84","49.42"
"78.43","951.98","303.29","293.98","32.02","85.53","40.73","23.00","1074","46.35","84.40","84","49.42"
"76.68","951.98","301.69","296.09","32.00","84.23","40.87","23.00","1044","46.35","84.50","84","49.42"
"74.77","951.98","300.91","289.6","32.01","83.54","40.82","23.00","1036","46.35","84.50","84","49.42"
"79.5","932.94","308.68","326.92","32.13","98.88","41.25","23.00","1338","46.25","84.40","84","49.42"
"87.59","934.95","315.70","315.88","32.20","96.59","40.14","23.00","1292","46.25","84.40","84","49.42"
"84.99","940.99","309.00","304.96","32.18","94.68","40.76","23.00","1267","46.25","84.40","84","49.42"
"92.55","942.91","488.68","469.76","36.33","100.25","39.27","23.00","1294","46.25","84.40","84","49.42"
"90.18","960.95","307.76","274.17","31.92","99.18","41.18","23.00","1282","46.25","84.40","84","49.52"
"86.75","951.98","305.47","276.28","32.01","94.15","41.01","23.00","1223","46.25","84.30","84","49.42"
"80.95","955.92","302.51","315.88","32.05","87.74","41.89","23.00","1082","46.16","84.20","84","49.42"
"75.07","955.92","300.17","296.09","31.90","81.79","41.41","23.00","987","46.16","84.10","84","49.42"
"71.56","955.92","299.99","304.96","31.86","78.13","42.02","23.00","890","46.06","84","84","49.42"
"60.43","960.95","299.99","309.28","31.81","68.28","41.83","23.00","826","46.06","84","84","49.42"
"56.46","960.95","299.99","298.29","32.04","64.47","41.67","23.00","769","46.06","84","84","49.52"
"60.58","953.99","299.99","302.7","32.11","70.04","41.53","23.00","836","45.96","84.10","84","49.52"
"76.37","930.92","392.00","360.01","34.63","101.47","37.62","23.00","1534","45.96","84.10","84","49.52"
"106.36","930.92","490.61","522.69","35.73","123.14","41.74","23.00","1539","45.96","84.20","84","49.52"
"100.94","951.98","354.87","335.7","33.40","111.92","39.58","23.00","1483","46.06","84.20","84","49.52"
"106.97","955.92","362.30","419.38","33.00","113.83","41.16","23.00","1484","46.06","84.20","84","49.61"
"105.59","953.99","459.28","467.68","35.02","118.87","40.30","23.00","1546","46.06","84.20","84","49.52"
"113.3","953.99","358.26","346.68","33.10","123.37","40.23","23.00","1580","46.06","84.20","84","49.61"
"119.17","955.92","548.20","584.18","37.22","130.08","39.21","23.00","1721","46.16","84.20","84","49.52"
"126.88","968.92","558.58","560.1","37.31","145.65","38.79","23.00","1870","46.16","84.20","84","49.61"
"140.69","985.95","581.98","590.9","37.75","159.38","38.89","23.00","2029","46.25","84.30","84","49.61"
"144.58","998.95","434.28","535.79","22","177.54","38.28","23.00","2011","46.25","84.40","84","49.71"
"98.34","1028.98","304.07","282.86","31.69","98.57","41.29","23.00","1152","46.25","84.40","84","49.61"
"92.77","974.96","309.87","296.09","31.96","103.46","41.12","23.00","1323","46.25","84.60","84","49.61"
"88.27","960.95","307.17","300.59","31.94","97.96","41.17","23.00","1277","46.35","84.70","84","49.61"
"84.53","955.92","304.87","307.08","32.11","94.15","41.17","23.00","1240","46.35","84.80","85","49.52"
"83.77","949.96","332.67","340.17","32.85","95.14","40.21","23.00","1226","46.45","84.90","85","49.52"
"83.47","951.98","358.08","331.29","33.71","97.28","38.84","23.00","1374","46.45","85","85","49.52"
"94.22","960.95","507.40","527.1","36.47","106.74","39.47","23.00","1371","46.45","85.10","85","49.52"
"101.17","968.92","519.76","507.26","36.51","112.69","39.32","23.00","1407","46.55","85.10","85","49.52"
"100.18","983.93","312.17","260.98","31.78","109.33","41.86","23.00","1377","46.45","85.20","85","49.52"
"97.66","960.95","312.90","293.98","32.11","107.58","41.81","23.00","1375","46.55","85.20","85","49.52"
"93.39","951.98","310.79","300.59","32.07","102.77","41.35","23.00","1340","46.55","85.20","85","49.52"
