"Воздушная масса: Заданное значение[kg/h]","Давление заряда воздуха, фактическое[mbar]","Давление магистрали, уставка[бар]","Действительное давление в рейке[bar]","Клапан регулировки давления в рейке , активация[%]","Масса воздуха[кг/ч]","Подача активации управляющего клапана [%]","Регулятор нагнетаемого давления , активация[%]","Скорость вращения двигателя[об/мин]","Температура воздуха на впуске[degree C]","Температура двигателя[degree C]","Температура охлаждающей жидкости[degree C]","Температура топлива[degree C]"
"58.37","1041.98","315.01","333.5","34.18","64.93","43.12","94.98","712","61.75","93.30","93","59.13"
"56.53","1024.95","315.01","293.98","34.41","64.24","42.16","94.98","724","61.46","93.50","93","59.13"
"52.8","1020.92","315.01","309.28","34.26","60.88","42.18","94.98","721","61.46","93.70","93","59.13"
"56.08","1015.97","315.01","309.28","34.44","63.63","42.51","94.98","724","61.36","93.80","93","59.13"
"55.47","1015.97","315.01","311.48","34.36","61.88","42.36","94.98","717","61.36","93.90","94","59.13"
"54.4","1015.97","315.01","309.28","34.39","61.65","42.24","94.98","717","61.21","94","94","59.13"
"55.92","1015.97","315.01","313.68","34.48","62.87","42.27","94.98","719","61.21","94.10","94","59.13"
"55.39","1015.97","315.01","313.68","34.41","62.33","42.37","94.98","719","61.36","94.10","94","59.13"
"55.39","1011.95","315.01","315.88","34.32","62.18","42.62","94.98","719","61.36","94.20","94","59.13"
"54.4","1011.95","315.01","315.88","34.32","62.26","42.64","94.98","720","61.36","94.20","94","59.13"
"54.86","1011.95","315.01","309.28","34.30","62.03","42.41","94.98","718","61.46","94.30","94","59.13"
"55.24","1011.95","315.01","311.48","34.29","62.03","42.42","94.98","722","61.46","94.30","94","59.13"
"54.47","1011.95","315.01","315.88","34.37","61.88","42.47","94.98","720","61.46","94.40","94","59.23"
"54.47","1011.95","315.01","318.06","34.27","61.49","42.49","94.98","718","61.65","94.50","94","59.13"
"55.39","1011.95","315.01","311.48","34.27","62.49","42.36","94.98","730","61.65","94.50","94","59.23"
"56.38","1015.97","315.01","315.88","34.37","63.55","42.59","94.98","730","61.75","94.60","94","59.23"
"55.77","1015.97","315.01","313.68","34.36","62.56","42.19","94.98","718","61.85","94.70","94","59.23"
"55.54","1011.95","315.01","311.48","34.35","62.18","42.41","94.98","720","61.85","94.80","94","59.23"
"54.55","1011.95","315.01","315.88","34.56","58.75","40.26","94.98","911","62.04","94.90","94","59.23"
"120.7","1079.97","585.78","590.9","40.48","151.83","39.47","94.98","1707","62.44","94.90","95","59.23"
"174.64","1336.96","703.11","709.6","42.81","217.14","38.91","94.98","1987","63.22","95","95","59.32"
"223.39","1539.94","809.47","804.18","44.66","283.13","37.80","94.98","2354","63.96","95.10","95","59.32"
"305.94","1597.98","1049.86","1061.48","49.78","396.28","37.13","90.83","3147","64.74","95.20","95","59.42"
"468.15","1755.91","1482.26","1527.76","56.34","572.59","41.88","9.99","3109","65.92","95.30","95","59.42"
"278.32","1637.99","1190.25","1193.47","51.94","355.15","37.19","94.98","2577","66.65","95.40","95","59.52"
"395.97","1964.93","1325.05","1325.47","55.05","493.48","36.99","83.54","2981","67.54","95.60","95","59.52"
"498.44","2003.93","1470.36","1466.14","58.83","590.98","36.14","9.99","3463","68.52","95.80","96","59.62"
"684.14","2424.99","1592.69","1620.13","61.56","795.38","34.44","9.99","3942","69.94","96.10","96","59.62"
"876.48","2774.91","1608.55","1624.58","62.17","965.44","33.82","9.99","4367","72.64","96.40","96","59.72"
"660.94","2731.97","1614.38","1589.38","62.89","712.67","35.15","9.99","3138","75.63","96.70","97","59.72"
"681.47","2742.96","1609.24","1613.55","63.14","771.27","61.38","50.75","3226","77.25","97","97","59.81"
"400.09","1646.96","390.90","337.99","36.46","398.34","41.07","51.87","2952","77.44","97.40","97","59.81"
"240.25","1438.95","372.51","362.07","35.88","260.93","42.07","94.98","1961","77.25","97.70","98","59.72"
"171.13","1351.98","335.47","344.57","34.98","188.68","42.40","94.98","1678","76.86","98.10","98","59.72"
"130.24","1239.92","319.90","320.4","34.72","144.96","36.81","94.98","1467","76.51","98.50","98","59.62"
"112.15","1190.93","657.95","696.46","42.43","122.83","42.08","94.97","1297","76.12","98.70","99","59.52"
"97.73","1150.93","312.67","309.28","34.29","119.63","42.10","94.86","1389","76.02","98.90","99","59.52"
"100.63","1130.97","307.17","302.7","34.25","109.86","41.96","94.98","1226","75.63","99.10","99","59.42"
"87.43","1113.94","560.60","487.49","40.80","94.38","41.76","94.98","1015","75.43","99.20","99","59.42"
"70.73","1079.97","315.01","546.77","34.29","71.49","51.15","94.98","746","74.94","99.20","99","59.32"
"56.15","1045.91","315.01","360.01","34.36","64.77","44.38","94.98","745","74.65","99.30","99","59.42"
"105.44","1032.91","537.07","511.66","40.24","143.13","39.07","94.98","1730","74.26","99.30","99","59.42"
"173.34","1319.93","701.60","720.58","42.96","215.53","39.01","94.98","1899","74.65","99.30","99","59.42"
"201.95","1562.92","760.88","766.77","43.88","251.70","38.59","94.98","1973","74.94","99.30","99","59.52"
"236.44","1686.97","842.27","835.06","45.48","298.47","38.21","94.98","2197","75.33","99.30","99","59.62"
"276.49","1750.97","930.28","929.55","47.58","350.04","37.65","94.98","2481","75.63","99.20","99","59.62"
"328.98","1793.91","1119.76","1114.25","51.12","422.45","35.98","91.54","2822","76.02","99.30","99","59.72"
"421.53","1906.98","1383.05","1415.66","56.00","520.56","36.63","9.99","3207","76.86","99.30","99","59.81"
"548.56","2109.95","1533.86","1554.27","60.35","644.54","35.52","9.99","3644","77.93","99.40","99","59.91"
"760.13","2622.93","1602.06","1620.13","62.75","884.87","34.44","9.99","4144","79.45","99.60","99","59.91"
"896.24","2845.96","1606.95","1622.34","62.74","988.10","36.77","9.99","3500","81.61","99.70","99","60.16"
"641.18","2723.91","1606.35","1613.55","62.57","717.17","35.03","9.99","3212","83.23","99.90","100","60.16"
"536.58","2156.92","391.86","441.3","25.40","527.05","41.75","47.47","3189","83.82","100.10","100","60.26"
"294.35","1447.93","377.48","377.48","36.02","328.68","41.91","52.50","2482","83.43","100.50","100","60.26"
"211.79","1455.98","351.09","346.68","35.37","237.96","41.77","89.30","2034","83.23","100.80","101","60.26"
"171.97","1306.93","339.98","351.09","35.22","193.64","42.29","94.98","1827","82.74","101.20","101","59.91"
"145.19","1244.95","623.58","630.5","41.84","164.64","41.30","94.98","1648","82.35","101.40","101","59.91"
"137.64","1203.94","685.89","707.4","42.64","157.63","42.16","94.98","1638","82.05","101.50","101","59.81"
"132.3","1184.98","377.98","425.87","36.33","152.90","39.44","94.98","1709","81.42","101.60","101","59.72"
"154.88","1338.98","664.28","685.38","42.28","187.46","39.33","94.98","1699","80.93","101.60","101","59.81"
"178.23","1507.99","716.27","702.97","43.41","213.85","38.51","94.98","1741","80.53","101.60","101","59.81"
"194.93","1624.99","773.10","760.28","44.11","237.96","38.50","94.98","1817","80.24","101.50","101","59.81"
"213.09","1706.93","574.27","709.6","38.49","245.75","40.71","80.28","1854","79.45","101.40","101","59.91"
"219.96","1643.94","765.49","749.21","44.94","253.38","38.60","94.98","1755","78.91","101.30","101","60.16"
"202.64","1532.98","335.79","333.5","34.42","216.68","42.18","92.90","1727","78.42","101.20","101","60.16"
"160.98","1400.96","328.95","329.09","34.54","169.76","41.73","94.98","1441","77.93","101.10","100","60.16"
"107.19","1280.93","308.18","302.7","34.08","113.98","42.14","94.98","1143","77.44","101","100","60.16"
"87.89","1161.91","313.59","311.48","34.34","95.29","41.99","94.98","982","77.05","100.90","100","59.91"
"73.17","1101.94","627.20","661.26","41.95","81.86","42.03","94.98","932","76.32","100.90","100","59.91"
"79.5","1058.91","686.57","698.57","42.84","88.35","42.15","94.98","1000","76.02","100.80","100","59.91"
"74.16","1054.98","697.47","702.97","42.73","81.03","42.61","94.98","911","75.43","100.80","100","59.81"
"80.8","1037.95","699.49","687.58","42.56","90.79","42.21","94.98","1061","74.94","100.80","100","59.81"
"76.14","1049.94","699.90","696.46","42.51","85.37","42.15","94.98","992","74.65","100.70","100","59.91"
"77.13","1049.94","326.27","379.68","34.43","87.66","42.04","94.83","1049","74.26","100.70","100","59.81"
"82.55","1081.99","473.48","423.76","39.07","101.47","39.73","94.98","1233","73.91","100.60","100","59.91"
"140.23","1203.94","647.38","652.47","42.33","178.68","38.88","94.98","1814","73.91","100.50","100","59.91"
"188.37","1443.99","736.39","735.97","43.47","234.76","38.89","94.98","1970","73.72","100.30","99","60.16"
"206.07","1639.92","825.87","808.58","45.18","240.86","38.49","94.98","1754","73.72","100","99","60.26"
"207.6","1710.96","829.17","828.39","45.20","242.39","39.24","94.98","1667","73.52","99.70","99","60.26"
"201.19","1725.98","838.46","832.77","45.02","243.38","39.12","94.98","1737","73.23","99.50","99","60.35"
"222.17","1720.94","880.88","863.6","46.45","314.03","35.95","94.98","2727","73.23","99.40","99","60.35"
"336.46","1658.96","1143.47","1151.66","51.56","435.19","37.11","93.33","3096","73.23","99.30","99","60.35"
"457.24","1868.98","1441.97","1464.05","57.70","551.23","35.86","9.99","3487","74.01","99.30","99","60.45"
"661.94","2361.91","1591.68","1624.58","61.89","788.66","34.86","9.99","3933","75.33","99.30","99","60.65"
"528.95","1804.99","394.48","311.48","36.34","474.94","41.14","51.96","3222","76.02","99.40","99","60.65"
"246.66","1537.92","367","370.9","35.67","264.29","41.83","94.98","1997","76.02","99.50","99","60.65"
"172.27","1340.99","336.39","346.68","35.08","189.06","42.56","94.98","1712","75.83","99.60","99","60.45"
"134.43","1235.98","569.39","549.07","41.01","149.46","41.20","94.98","1478","75.63","99.80","100","60.45"
"112.15","1190.93","676.37","709.6","42.71","126.19","42.57","94.94","1367","75.63","100","100","60.35"
"105.06","1152.94","695.59","702.97","42.72","119.10","42.67","94.94","1327","75.43","100.10","100","60.26"
"98.88","1135.91","699.16","680.98","42.53","111.54","41.97","94.94","1284","75.33","100.20","100","60.26"
"93.46","1116.96","699.76","696.46","42.52","105.67","42.01","94.98","1244","75.33","100.30","100","60.26"
"91.78","1101.94","699.99","707.4","42.54","101.78","42.18","94.98","1195","75.14","100.30","100","60.26"
"88.2","1088.94","699.99","709.6","42.59","97.43","42.42","94.98","1136","74.94","100.40","100","60.26"
"83.47","1075.94","699.99","711.89","42.71","92.93","42.56","94.98","1083","74.65","100.40","100","60.26"
"81.48","1062.94","699.99","685.38","42.57","90.03","42","94.98","1046","74.45","100.30","100","60.26"
"77.13","1049.94","326.78","568.79","34.49","88.88","50.88","94.98","1190","73.91","100.30","100","60.26"
"94.45","1133.99","558.08","566.68","40.01","107.04","41.50","94.98","1172","73.91","100.20","100","60.35"
"99.03","1186.91","323.38","276.28","34.28","108.80","41.41","93.55","1182","73.72","100.20","100","60.35"
"89.27","1139.94","309.97","298.29","34.23","100.48","42.07","94.92","1137","73.32","100.20","99","60.35"
"85.53","1094.99","310.98","315.88","34.27","95.14","42.77","94.98","1086","73.23","100","99","60.35"
"82.09","1071.91","313.59","296.09","34.34","89.57","39.32","94.98","1023","72.83","99.90","99","60.45"
"76.98","1054.98","651.46","676.6","42.12","85.68","42","94.98","975","72.54","99.90","99","60.35"
"73.09","1041.98","690.80","709.6","30.61","81.03","51.35","94.98","866","72.15","99.80","99","60.35"
"80.87","1032.91","434.79","395.07","38.51","111.54","38.54","94.98","1527","71.95","99.70","99","60.45"
"155.95","1244.95","682.26","714","42.56","195.85","39.15","94.98","1885","71.95","99.70","99","60.45"
"141.07","1440.97","312.99","472.06","33.84","127.95","51.05","92.87","1097","72.15","99.60","99","60.55"
"92.16","1212.91","311.07","293.98","34.10","104.07","42.51","94.84","1116","71.66","99.50","99","60.65"
"86.29","1122.91","311.57","307.08","34.30","96.59","42.57","94.98","1077","71.41","99.40","99","60.65"
"83.24","1084.91","313.68","291.71","34.36","90.94","41.57","94.98","1031","71.12","99.30","99","60.65"
"79.5","1064.96","315.01","309.28","34.38","86.98","41.73","94.98","980","70.92","99.30","99","60.45"
"75.23","1049.94","315.01","320.4","34.38","83.92","41.73","94.98","988","70.72","99.30","99","60.55"
"94.38","1079.97","536.29","531.48","39.71","114.14","39.54","94.98","1353","70.72","99.30","99","60.65"
"110.86","1225.91","309.19","271.87","34.18","108.34","41.91","93.89","985","70.72","99.30","99","60.65"
"67.37","1120.99","315.01","318.06","34.38","73.47","42.78","94.98","783","70.43","99.20","99","60.65"
"83.24","1060.93","370.81","342.28","36.45","100.63","40.24","94.98","1311","70.04","99.20","99","60.65"
"111.77","1167.95","357.58","399.45","34.97","121.16","42.69","92.84","1195","70.04","99.10","99","60.75"
"90.18","1152.94","311.89","298.29","34.22","98.27","42.10","94.70","1018","69.94","99.10","98","60.75"
"77.74","1086.93","314.28","311.48","34.25","90.56","42.50","94.98","1036","69.65","99","98","60.75"
"79.88","1058.91","314.88","313.68","34.29","87.36","42.37","94.98","988","69.55","98.90","98","60.75"
"76.07","1045.91","315.61","307.08","34.41","85.45","41.36","94.98","1017","69.35","98.90","98","60.75"
"92.77","1079.97","371.18","430.27","35.58","105.44","42.39","93.00","1238","69.25","98.90","98","60.75"
"80.26","1113.94","315.01","298.29","34.29","87.28","41.90","94.98","916","69.25","98.90","98","60.75"
"59.74","1062.94","315.01","329.09","34.26","68.97","43.06","94.98","725","69.06","98.80","98","60.75"
"57.76","1028.98","315.01","315.88","34.24","64.24","42.65","94.98","717","68.62","98.80","98","60.75"
"56.46","1015.97","315.01","315.88","34.34","63.63","42.69","94.98","720","68.42","98.70","98","60.75"
"55.54","1007.92","315.01","311.48","34.35","63.10","42.75","94.98","720","68.22","98.70","98","60.75"
"55.16","1002.97","315.01","311.48","34.34","62.64","42.74","94.98","719","68.13","98.70","98","60.75"
"56.69","1002.97","315.01","318.06","34.22","64.85","42.96","94.98","758","67.83","98.70","98","60.84"
"63.32","998.95","315.01","313.68","34.26","72.79","42.87","94.98","838","67.73","98.70","98","60.75"
"64.16","1007.92","315.01","313.68","34.37","72.33","42.78","94.98","821","67.54","98.70","98","60.84"
"63.25","1007.92","315.01","313.68","34.30","71.64","42.91","94.98","796","67.44","98.70","98","60.84"
"57.3","1011.95","315.01","315.88","34.29","63.25","42.94","94.98","717","67.24","98.70","98","60.84"
"56.84","1004.99","315.01","318.06","34.29","62.64","42.70","94.98","720","67.15","98.70","98","60.84"
"55.54","1002.97","315.01","313.68","34.29","62.33","42.77","94.98","733","67.05","98.70","98","60.84"
"95.98","1011.95","524.99","511.66","39.62","122.00","39.46","94.98","1597","66.85","98.60","98","60.84"
"77.36","1143.97","315.01","326.92","34.37","78.89","43.53","94.98","719","67.05","98.50","98","60.84"
"57.3","1056.99","315.01","320.4","34.26","65.69","42.91","94.98","717","66.75","98.40","98","60.84"
"56.84","1024.95","315.01","318.06","34.26","63.55","42.88","94.98","719","66.65","98.30","98","60.84"
"57.14","1011.95","315.01","311.48","34.26","63.10","43.03","94.98","721","66.46","98.20","98","60.84"
"56.69","1007.92","315.01","313.68","34.22","63.10","42.80","94.98","725","66.31","98.10","97","60.84"
"56.15","1002.97","315.01","313.68","34.32","62.56","42.83","94.98","723","66.11","98","97","60.84"
"55.16","1002.97","315.01","313.68","34.21","62.26","43.06","94.98","719","66.11","97.90","97","61.04"
"54.09","1002.97","315.01","313.68","34.37","58.98","42.72","94.98","691","66.02","98","97","60.84"
"54.86","1002.97","315.01","318.06","34.36","61.88","42.45","94.98","724","65.92","98","98","60.84"
"54.63","1007.92","315.01","315.88","34.25","61.65","42.69","94.98","719","65.92","98.10","98","61.04"
"54.4","1009.93","315.01","313.68","34.30","61.34","42.48","94.98","719","65.72","98.10","98","61.04"
"53.48","1007.92","315.01","315.88","34.25","61.26","42.35","94.98","719","65.72","98.10","98","61.04"
"86.29","1009.93","520.49","498.48","38.93","117.49","40.42","94.98","1549","65.62","98","98","61.04"
"106.58","1173.91","333.86","335.7","34.39","108.87","42.21","93.65","1079","66.02","98","97","61.04"
"77.36","1130.97","315.61","298.29","34.07","85.76","42.29","94.71","790","66.11","97.90","97","61.04"
"61.8","1066.97","315.01","322.46","34.22","67.83","43.00","94.98","730","66.02","97.80","97","61.04"
"58.06","1032.91","315.01","318.06","34.12","64.09","42.62","94.98","717","65.92","97.70","97","61.04"
"56.46","1017.99","315.01","315.88","34.27","62.87","42.96","94.98","716","65.72","97.60","97","61.04"
"55.08","1011.95","315.01","311.48","34.34","60.96","42.52","94.98","697","65.72","97.60","97","61.04"
"54.63","1007.92","315.01","309.28","34.28","61.34","42.59","94.98","717","65.62","97.50","97","61.04"
"55.7","1009.93","339.51","322.46","34.62","65.69","42.58","94.98","920","65.62","97.60","97","61.04"
"89.27","1034.93","525.31","483.09","39.29","118.79","39.79","94.98","1590","65.62","97.70","97","61.04"
"152.74","1252.92","508.27","540.17","38.27","169.99","41.56","90.00","1590","66.02","97.70","97","61.14"
"125.58","1299.98","391.49","386.29","35.45","136.19","41.90","90.03","1330","66.11","97.70","97","61.14"
"101.09","1229.94","332.76","309.28","34.43","112.84","41.43","91.01","1235","66.11","97.60","97","61.14"
"100.94","1180.96","343.98","340.17","34.93","114.98","40.24","93.92","1295","66.31","97.60","97","61.14"
"103.07","1195.97","479.21","436.85","38.75","121.23","38.60","94.98","1369","66.46","97.50","97","61.14"
"132.37","1293.93","611.99","623.76","41.11","156.94","39.54","94.98","1541","66.65","97.50","97","61.14"
"169.45","1415.97","691.55","680.98","42.49","206.15","38.92","94.98","1799","66.75","97.50","97","61.24"
"209.12","1560.9","776.88","786.58","43.99","260.85","38.92","94.98","2060","66.85","97.60","97","61.24"
"249.18","1646.96","851.88","852.56","45.45","313.73","38.12","94.98","2366","67.05","97.60","97","61.24"
"251.24","1519.98","361.20","388.46","34.42","284.73","42.67","50.68","2211","67.15","97.70","97","61.33"
"164.03","1368.92","331.98","324.71","34.26","172.05","42.16","94.89","1433","67.15","97.70","97","61.33"
"104.07","1227.92","306.75","296.09","33.95","116.43","42.25","94.98","1219","67.05","97.80","98","61.24"
"91.17","1141.95","309.87","318.06","34.04","100.48","42.79","94.98","1109","67.05","98","98","61.24"
"83.47","1092.97","473.66","593.1","34.12","93.54","51.24","94.97","1128","67.05","98.10","98","61.24"
"99.79","1139.94","566.36","568.79","39.84","112.38","40.07","94.98","1203","67.15","98.20","98","61.14"
"116.88","1259.97","386.11","509.37","34.45","124.97","48.05","87.75","1234","67.24","98.40","98","61.24"
"99.03","1190.93","307.17","263.09","33.85","108.26","41.99","94.33","1209","67.24","98.40","98","61.24"
"91.63","1122.91","309.00","304.96","34.02","100.18","42.56","94.98","1121","67.15","98.50","98","61.24"
"82.47","1084.91","313.50","311.48","34.21","90.87","42.43","94.98","1019","67.05","98.60","98","61.24"
"77.06","1058.91","646.55","669.99","41.83","85.30","42.24","94.98","974","66.85","98.70","98","61.24"
"73.62","1041.98","690.11","711.89","42.25","81.18","42.97","94.98","874","66.85","98.70","98","61.24"
"65.54","1030.99","315.01","447.88","34.00","69.96","50.69","94.98","799","66.75","98.70","98","61.24"
"57.37","1020.92","315.01","302.7","34.20","66.53","43.15","94.98","758","66.46","98.70","98","61.24"
"60.58","1011.95","315.01","302.7","34.30","65.54","42.79","94.98","746","66.31","98.80","98","61.24"
"54.78","1007.92","315.01","311.48","34.30","62.26","42.65","94.98","720","66.11","98.80","98","61.24"
"56.53","1002.97","315.01","315.88","34.26","62.18","42.66","94.98","698","66.11","98.90","98","61.24"
"52.8","1007.92","315.01","315.88","34.38","60.27","42.35","94.98","724","65.92","98.90","98","61.24"
"55.08","1009.93","315.01","318.06","34.38","61.65","42.36","94.98","727","65.92","98.90","98","61.33"
"66.99","1000.96","437.68","403.9","38.46","98.34","39.84","94.98","1431","65.72","98.90","98","61.33"
"143.59","1178.94","660.98","672.29","42.11","178.76","39.76","94.98","1807","66.02","98.90","98","61.33"
"194.78","1443.99","319.90","309.28","33.52","155.64","42.88","66.94","1085","66.46","98.90","98","61.33"
"86.14","1214.92","315.01","309.28","34.26","93.08","42.57","94.92","925","66.11","98.80","98","61.53"
"63.48","1105.97","315.01","333.5","34.48","70.57","41.54","94.98","987","66.02","98.70","98","61.33"
"118.26","1126.94","570.81","586.45","40.38","154.57","39.07","92.71","1758","66.02","98.60","98","61.33"
"114.6","1299.98","306.89","269.76","33.84","116.58","42.21","94.31","1157","66.31","98.50","98","61.53"
"80.26","1156.97","315.01","318.06","34.29","79.19","42.67","94.98","765","66.11","98.50","98","61.53"
"56.38","1077.96","315.01","322.46","34.26","63.94","42.74","94.98","722","66.02","98.50","98","61.53"
"55.47","1045.91","315.01","313.68","34.32","63.78","42.72","94.98","726","65.92","98.50","98","61.53"
"56.15","1028.98","315.01","315.88","34.27","62.79","42.88","94.98","720","65.72","98.60","98","61.53"
"54.78","1022.93","315.01","318.06","34.27","62.33","42.74","94.98","716","65.62","98.70","98","61.53"
"54.09","1020.92","315.01","311.48","34.38","60.35","42.77","94.98","709","65.62","98.80","98","61.53"
"56.08","1015.97","315.01","311.48","34.27","62.79","42.85","94.98","724","65.62","98.90","98","61.53"
"54.17","1015.97","315.01","313.68","34.32","63.78","42.67","94.98","773","65.43","98.90","99","61.53"
"56.76","1009.93","315.01","320.4","34.27","63.10","42.90","94.98","721","65.43","99","99","61.53"
"55.77","1004.99","315.01","313.68","34.27","62.49","42.97","94.98","720","65.33","99","99","61.53"
"55.24","1002.97","315.01","315.88","34.32","62.18","42.94","94.98","719","65.33","99.10","99","61.53"
"55.7","1000.96","315.01","315.88","34.32","62.26","42.91","94.98","717","65.33","99","98","61.53"
"54.55","1000.96","315.01","313.68","34.36","62.03","42.79","94.98","721","65.33","99","98","61.53"
"55.54","998.95","315.01","313.68","34.30","61.95","42.89","94.98","719","65.23","98.90","98","61.63"
"55.08","998.95","315.01","315.88","34.25","61.95","42.85","94.98","718","65.23","98.90","98","61.53"
"55.24","998.95","315.01","315.88","34.32","62.03","42.76","94.98","719","65.04","98.90","98","61.53"
"54.63","998.95","315.01","315.88","34.36","62.18","42.73","94.98","720","65.04","98.90","98","61.53"
"55.39","998.95","315.01","311.48","34.26","61.95","42.92","94.98","719","65.04","98.90","98","61.63"
"55.47","998.95","315.01","311.48","34.20","61.95","42.66","94.98","719","64.94","98.90","98","61.63"
"55.54","998.95","315.01","318.06","34.36","62.03","42.80","94.98","720","64.94","98.80","98","61.63"
"55.77","998.95","315.01","318.06","34.29","62.18","43.06","94.98","721","64.74","98.70","98","61.63"
"55.47","998.95","315.01","313.68","34.29","62.18","42.88","94.98","720","64.74","98.70","98","61.63"
"55.85","998.95","315.01","315.88","34.29","62.18","42.84","94.98","720","64.74","98.60","98","61.63"
"55.7","998.95","315.01","315.88","34.30","62.18","42.93","94.98","720","64.74","98.60","98","61.63"
"56.23","998.95","315.01","318.06","34.24","62.18","42.68","94.98","721","64.64","98.50","98","61.63"
"55.92","998.95","315.01","315.88","34.29","62.18","42.96","94.98","718","64.64","98.50","98","61.63"
"55.77","998.95","315.01","315.88","34.29","62.33","42.97","94.98","720","64.55","98.50","98","61.63"
"56.38","998.95","315.01","313.68","34.29","62.18","42.83","94.98","720","64.55","98.50","98","61.63"
"55.39","998.95","315.01","313.68","34.25","62.26","42.80","94.98","719","64.55","98.50","98","61.63"
"56.38","998.95","315.01","311.48","34.30","62.18","42.84","94.98","721","64.55","98.40","98","61.73"
"55.47","998.95","315.01","313.68","34.39","62.18","42.68","94.98","721","64.35","98.30","98","61.63"
"55.77","998.95","315.01","313.68","34.29","62.33","42.80","94.98","719","64.35","98.30","98","61.73"
"54.93","998.95","315.01","315.88","34.24","62.03","42.92","94.98","718","64.25","98.30","98","61.73"
"55.24","998.95","315.01","311.48","34.35","62.33","42.73","94.98","720","64.25","98.20","98","61.73"
"55.77","998.95","315.01","311.48","34.29","62.26","42.93","94.98","716","64.25","98.10","98","61.73"
"55.54","998.95","315.01","318.06","34.24","62.49","43.23","94.98","719","64.15","98.10","98","61.73"
"55.47","998.95","315.01","318.06","34.15","62.49","43.13","94.98","720","64.15","98.10","98","61.73"
"56.15","998.95","315.01","313.68","34.35","62.18","42.75","94.98","720","63.96","98.10","98","61.73"
"55.39","998.95","315.01","313.68","34.39","62.33","42.65","94.98","720","64.15","98.10","97","61.73"
"55.16","998.95","315.01","315.88","34.29","62.26","42.84","94.98","718","63.96","98","97","61.73"
"55.24","998.95","315.01","315.88","34.35","62.33","42.94","94.98","719","63.86","98","97","61.73"
"55.85","998.95","315.01","311.48","34.24","62.18","43.01","94.98","720","63.86","97.90","97","61.73"
"56.08","998.95","315.01","315.88","34.29","62.26","42.96","94.98","721","63.86","97.90","97","61.73"
"55.77","998.95","315.01","318.06","34.29","62.26","42.73","94.98","718","63.86","97.80","97","61.73"
"55.39","998.95","315.01","318.06","34.35","62.33","42.73","94.98","719","63.61","97.70","97","61.73"
"55.47","998.95","315.01","313.68","34.39","62.26","42.92","94.98","722","63.61","97.70","97","61.73"
"55.77","998.95","315.01","315.88","34.30","62.18","42.93","94.98","721","63.61","97.70","97","61.73"
"55.39","998.95","315.01","311.48","34.24","62.33","42.93","94.98","720","63.61","97.70","97","61.73"
"56.08","998.95","315.01","315.88","34.29","62.26","42.76","94.98","719","63.61","97.70","97","61.73"
"55.85","998.95","315.01","313.68","34.23","62.33","43.04","94.98","720","63.61","97.70","97","61.73"
"55.54","998.95","315.01","313.68","34.29","62.33","42.80","94.98","720","63.52","97.70","97","61.73"
"55.7","998.95","315.01","315.88","34.36","62.49","42.82","94.98","718","63.52","97.70","97","61.73"
"55.54","998.95","315.01","318.06","34.25","62.33","43.15","94.98","720","63.61","97.60","97","61.73"
"55.7","998.95","315.01","315.88","34.30","62.33","42.96","94.98","718","63.42","97.50","97","61.83"
"55.85","998.95","315.01","311.48","34.25","62.33","42.87","94.98","720","63.42","97.50","97","61.83"
"55.24","998.95","315.01","313.68","34.29","62.33","42.96","94.98","720","63.42","97.50","97","61.73"
"56.99","998.95","315.01","313.68","34.24","62.26","43.06","94.98","719","63.52","97.50","97","61.92"
"55.39","998.95","315.01","313.68","34.20","62.33","43.00","94.98","722","63.42","97.50","97","61.83"
